Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
84,ULPA,6,HOBSON AV,617,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
85,ULPA,5,5TH ST,520,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
86,ULPA,4,5TH ST,520,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
87,ULPA,4,5TH ST,520,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
88,ULPA,6,E ST,331,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
89,ULPA,6,REDWOOD PARK,2,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
90,ULPA,6,REDWOOD PARK,2,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
91,ULPA,3,REDWOOD PARK,2,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
92,ULPA,3,REDWOOD PARK,2,West Sacramento,Ulmus americana,AMERICAN ELM,BDL
93,LIST,2,STILLWATER RD,869,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
94,LIST,2,STILLWATER RD,869,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
95,LIST,2,STILLWATER RD,869,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
96,LIST,2,STILLWATER RD,859,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
97,LIST,2,STILLWATER RD,859,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
98,LIST,2,STILLWATER RD,859,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
99,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
100,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
101,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
102,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
103,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
104,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
105,LIST,1,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
