Id.x,SpsCode,DBH,StreetName,StreetNumber,City
27870,CECA,1,HONOR PKWY,5500,Sacramento
9205,CECA,1,W RIVER DR,2936,Sacramento
45794,CECA,2,HARTNELL PL,450,Sacramento
39639,CECA,1,W RIVER DR,2936,Sacramento
93406,CECA,1,W RIVER DR,2936,Sacramento
4773,CECA,1,CLUB CENTER DR,1601,Sacramento
67906,CECA,1,79TH ST,7851,Sacramento
38221,CECA,1,67TH ST,4760,Sacramento
41107,CECA,1,MENARD CIR,245,Sacramento
8208,CECA,1,ALLAIRE CIR,5765,Sacramento
94659,CECA,1,65TH ST,4290,Sacramento
21725,CECA,1,HONOR PKWY,5500,Sacramento
65060,CECA,1,CLUB CENTER DR,1601,Sacramento
81887,CECA,1,DOUGLAS ST,3317,Sacramento
19170,CECA,1,U ST,4217,Sacramento
40918,CECA,1,W RIVER DR,2936,Sacramento
33988,CECA,1,CLUB CENTER DR,1601,Sacramento
83839,CECA,1,CUCAMONGA AVE,8181,Sacramento
64846,CECA,1,W RIVER DR,2936,Sacramento
87841,CECA,1,DEL PASO BLVD,3625,Sacramento
16641,CECA,1,NORTHVIEW DR,631,Sacramento
58902,CECA,1,W RIVER DR,2936,Sacramento
88483,CECA,1,FRUITRIDGE RD,7100,Sacramento
44213,CECA,1,W RIVER DR,2936,Sacramento
45061,CECA,1,4TH AVE,1017,Sacramento
87614,CECA,1,W RIVER DR,2936,Sacramento
25397,CECA,1,47TH AVE,6395,Sacramento
45402,CECA,2,15TH AVE,3800,Sacramento
20251,CECA,1,41ST ST,658,Sacramento
76873,CECA,1,CLUB CENTER DR,1601,Sacramento
71929,CECA,1,CUCAMONGA AVE,8181,Sacramento
80972,CECA,1,10TH AVE,4901,Sacramento
50946,CECA,1,4TH AVE,980,Sacramento
84635,CECA,1,E COMMERCE WAY,5701,Sacramento
45782,CECA,1,W RIVER DR,2936,Sacramento
3441,CECA,1,NORTHFIELD DR,631,Sacramento
54404,CECA,2,2ND AVE,5040,Sacramento
2991,CECA,1,52ND ST,4237,Sacramento
93234,CECA,1,S LAND PARK DR,7541,Sacramento
67534,CECA,1,37TH ST,1051,Sacramento
4504,CECA,1,W RIVER DR,2936,Sacramento
34347,CECA,1,10TH AVE,4727,Sacramento
55404,CECA,1,M ST,3220,Sacramento
48070,CECA,1,47TH AVE,6395,Sacramento
14178,CECA,1,TRES PIEZAS DR,5765,Sacramento
53094,CECA,1,CLUB CENTER DR,1601,Sacramento
11192,CECA,1,19TH ST,1900,Sacramento
11324,CECA,1,V ST,5610,Sacramento
87613,CECA,1,W RIVER DR,2936,Sacramento
9449,CECA,1,CLUB CENTER DR,1601,Sacramento
22726,CECA,1,W RIVER DR,2936,Sacramento
70782,CECA,1,W RIVER DR,2936,Sacramento
93709,CECA,1,CLUB CENTER DR,1601,Sacramento
11087,CECA,1,HONOR PKWY,5500,Sacramento
16934,CECA,1,CLUB CENTER DR,1601,Sacramento
22421,CECA,1,BROADWAY,1000,Sacramento
7084,CECA,1,W RIVER DR,2936,Sacramento
11742,CECA,1,V ST,5400,Sacramento
64405,CECA,1,55TH ST,4121,Sacramento
7212,CECA,1,CUCAMONGA AVE,8181,Sacramento
52805,CECA,1,NORTHFIELD DR,631,Sacramento
52804,CECA,1,NORTHFIELD DR,631,Sacramento
81847,CECA,1,CLUB CENTER DR,1601,Sacramento
42365,CECA,1,L ST,1009,Sacramento
26163,CECA,1,MENARD CIR,245,Sacramento
63630,CECA,1,65TH ST,4290,Sacramento
81700,CECA,1,DEL PASO BLVD,3430,Sacramento
9498,CECA,1,HONOR PKWY,5500,Sacramento
34923,CECA,1,CLUB CENTER DR,1601,Sacramento
87516,CECA,1,NORTHFIELD DR,631,Sacramento
15249,CECA,1,W RIVER DR,2936,Sacramento
93385,CECA,1,W RIVER DR,2936,Sacramento
81525,CECA,1,W RIVER DR,2936,Sacramento
13391,CECA,2,20TH ST,619,Sacramento
65066,CECA,1,CLUB CENTER DR,1601,Sacramento
57620,CECA,1,W RIVER DR,2936,Sacramento
10801,CECA,1,W RIVER DR,2936,Sacramento
26311,CECA,1,TRES PIEZAS DR,5765,Sacramento
93020,CECA,1,FORASTERA CIR,501,Sacramento
93411,CECA,1,65TH ST,4501,Sacramento
61439,CECA,1,25TH ST,2104,Sacramento
34900,CECA,1,CREST DR,245,Sacramento
75605,CECA,1,NORTHFIELD DR,631,Sacramento
75689,CECA,1,W RIVER DR,2936,Sacramento
87891,CECA,1,CAGNEY WAY,245,Sacramento
16716,CECA,1,W RIVER DR,2936,Sacramento
27902,CECA,1,HONOR PKWY,5500,Sacramento
57514,CECA,2,S LAND PARK DR,7541,Sacramento
10480,CECA,1,BROADWAY,1000,Sacramento
84093,CECA,1,12TH ST,1209,Sacramento
34960,CECA,1,HONOR PKWY,5500,Sacramento
39647,CECA,1,W RIVER DR,2936,Sacramento
3946,CECA,1,19TH ST,1900,Sacramento
89633,CECA,1,NORTHVIEW DR,631,Sacramento
57282,CECA,1,52ND ST,4237,Sacramento
27480,CECA,1,W RIVER DR,2936,Sacramento
86217,CECA,1,TRES PIEZAS DR,5765,Sacramento
44369,CECA,1,HONOR PKWY,5500,Sacramento
87890,CECA,1,CAGNEY WAY,245,Sacramento
16988,CECA,1,HONOR PKWY,5500,Sacramento
59699,CECA,2,20TH ST,619,Sacramento
35402,CECA,1,14TH ST,2958,Sacramento
65067,CECA,1,CLUB CENTER DR,1601,Sacramento
88599,CECA,1,W RIVER DR,2936,Sacramento
4762,CECA,1,CLUB CENTER DR,1601,Sacramento
69959,CECA,1,HONOR PKWY,5500,Sacramento
22161,CECA,1,55TH ST,4224,Sacramento
3344,CECA,1,S LAND PARK DR,7541,Sacramento
21666,CECA,1,CLUB CENTER DR,1601,Sacramento
39139,CECA,1,C ST,4225,Sacramento
11076,CECA,1,HONOR PKWY,5500,Sacramento
27479,CECA,1,W RIVER DR,2936,Sacramento
93409,CECA,1,63RD ST,4039,Sacramento
39640,CECA,1,W RIVER DR,2936,Sacramento
94877,CECA,1,HONOR PKWY,5500,Sacramento
11442,CECA,1,24TH ST,821,Sacramento
3523,CECA,1,W RIVER DR,2936,Sacramento
461,CECA,1,E COMMERCE WAY,5701,Sacramento
44324,CECA,1,CLUB CENTER DR,1601,Sacramento
93407,CECA,1,W RIVER DR,2936,Sacramento
1890,CECA,1,CLUB CENTER DR,1601,Sacramento
69906,CECA,1,CLUB CENTER DR,1601,Sacramento
33083,CECA,1,C ST,4135,Sacramento
9206,CECA,1,W RIVER DR,2936,Sacramento
41172,CECA,1,HONOR PKWY,5500,Sacramento
57891,CECA,1,CREST DR,245,Sacramento
52093,CECA,1,CLUB CENTER DR,1601,Sacramento
68096,CECA,1,W RIVER DR,2936,Sacramento
93707,CECA,1,CLUB CENTER DR,1601,Sacramento
33709,CECA,1,W RIVER DR,2936,Sacramento
82913,CECA,1,PORTOLA WAY,2708,Sacramento
4417,CECA,1,NORTHFIELD DR,631,Sacramento
87615,CECA,1,W RIVER DR,2936,Sacramento
41147,CECA,1,HONOR PKWY,5500,Sacramento
60285,CECA,1,V ST,5301,Sacramento
87517,CECA,1,NORTHVIEW DR,631,Sacramento
37195,CECA,4,CACHE RIVER CIR,54,Sacramento
86386,CECA,1,41ST ST,658,Sacramento
9218,CECA,1,W RIVER DR,2936,Sacramento
75700,CECA,1,W RIVER DR,2936,Sacramento
4505,CECA,1,W RIVER DR,2936,Sacramento
15244,CECA,1,63RD ST,4670,Sacramento
27449,CECA,1,NORTHVIEW DR,631,Sacramento
13096,CECA,1,W RIVER DR,2936,Sacramento
69947,CECA,1,HONOR PKWY,5500,Sacramento
75702,CECA,2,65TH ST,4501,Sacramento
63558,CECA,1,NORTHVIEW DR,631,Sacramento
91037,CECA,1,W RIVER DR,2936,Sacramento
93708,CECA,1,CLUB CENTER DR,1601,Sacramento
22743,CECA,1,71ST ST,4301,Sacramento
91331,CECA,1,39TH ST,3900,Sacramento
19187,CECA,1,V ST,5224,Sacramento
41108,CECA,1,MENARD CIR,245,Sacramento
81529,CECA,1,63RD ST,4111,Sacramento
39918,CECA,1,CLUB CENTER DR,1601,Sacramento
17308,CECA,1,CUCAMONGA AVE,8181,Sacramento
11034,CECA,1,CLUB CENTER DR,1601,Sacramento
94658,CECA,1,W RIVER DR,2936,Sacramento
21415,CECA,1,W RIVER DR,2936,Sacramento
52094,CECA,1,CLUB CENTER DR,1601,Sacramento
68039,CECA,1,NORTHFIELD DR,631,Sacramento
51916,CECA,1,71ST ST,4301,Sacramento
78118,CECA,1,24TH ST,1725,Sacramento
35025,CECA,1,23RD ST,2230,Sacramento
42092,CECA,1,V ST,4609,Sacramento
20553,CECA,1,SANDBURG DR,5415,Sacramento
71733,CECA,1,W RIVER DR,2936,Sacramento
46123,CECA,1,CLUB CENTER DR,1601,Sacramento
29092,CECA,1,CLUB CENTER DR,1601,Sacramento
82608,CECA,1,11TH AVE,3601,Sacramento
87956,CECA,1,HONOR PKWY,5500,Sacramento
52082,CECA,1,CLUB CENTER DR,1601,Sacramento
21422,CECA,1,W RIVER DR,2936,Sacramento
57966,CECA,1,HONOR PKWY,5500,Sacramento
87967,CECA,1,HONOR PKWY,5500,Sacramento
52083,CECA,1,CLUB CENTER DR,1601,Sacramento
39641,CECA,1,W RIVER DR,2936,Sacramento
94841,CECA,1,CLUB CENTER DR,1601,Sacramento
63904,CECA,1,CLUB CENTER DR,1601,Sacramento
29568,CECA,1,37TH ST,1051,Sacramento
34584,CECA,2,S LAND PARK DR,7541,Sacramento
34899,CECA,1,MENARD CIR,245,Sacramento
95244,CECA,1,CUCAMONGA AVE,8181,Sacramento
63438,CECA,1,79TH ST,7851,Sacramento
26227,CECA,1,11TH ST,1100,Sacramento
39917,CECA,1,CLUB CENTER DR,1601,Sacramento
976,CECA,1,W RIVER DR,2936,Sacramento
3522,CECA,1,W RIVER DR,2936,Sacramento
93408,CECA,1,W RIVER DR,2936,Sacramento
63631,CECA,2,65TH ST,4575,Sacramento
84173,CECA,1,V ST,5409,Sacramento
51308,CECA,1,17TH ST,3800,Sacramento
9903,CECA,1,19TH ST,1900,Sacramento
52850,CECA,1,W RIVER DR,2936,Sacramento
59124,CECA,1,CLUB CENTER DR,1601,Sacramento
85941,CECA,1,65TH ST,4575,Sacramento
76007,CECA,1,CLUB CENTER DR,1601,Sacramento
65061,CECA,1,CLUB CENTER DR,1601,Sacramento
58526,CECA,1,SUTTERVILLE RD,3800,Sacramento
11077,CECA,1,HONOR PKWY,5500,Sacramento
1888,CECA,1,CLUB CENTER DR,1601,Sacramento
45783,CECA,1,65TH ST,4575,Sacramento
94840,CECA,1,CLUB CENTER DR,1601,Sacramento
27812,CECA,1,CLUB CENTER DR,1601,Sacramento
92241,CECA,1,CARAMAY WAY,1848,Sacramento
73392,CECA,1,V ST,2200,Sacramento
93706,CECA,1,CLUB CENTER DR,1601,Sacramento
25429,CECA,1,CUCAMONGA AVE,8181,Sacramento
59157,CECA,1,HONOR PKWY,5500,Sacramento
9219,CECA,1,W RIVER DR,2936,Sacramento
27491,CECA,1,W RIVER DR,2936,Sacramento
39937,CECA,1,CLUB CENTER DR,1601,Sacramento
8212,CECA,1,TRES PIEZAS DR,5765,Sacramento
50950,CECA,1,VALLEJO WAY,630x,Sacramento
20514,CECA,1,S ST,900,Sacramento
9725,CECA,1,FRANKLIN BLVD,2814,Sacramento
34681,CECA,1,W RIVER DR,2936,Sacramento
96004,CECA,3,15TH ST,1411,Sacramento
95363,CECA,1,37TH ST,1051,Sacramento
33708,CECA,1,W RIVER DR,2936,Sacramento
4746,CECA,1,MENARD CIR,245,Sacramento
45790,CECA,1,W RIVER DR,2936,Sacramento
63964,CECA,1,HONOR PKWY,5500,Sacramento
55449,CECA,1,D ST,2517,Sacramento
56689,CECA,1,V ST,4609,Sacramento
92017,CECA,1,CLUB CENTER DR,1601,Sacramento
16715,CECA,1,W RIVER DR,2936,Sacramento
2658,CECA,1,4TH AVE,1009,Sacramento
51625,CECA,1,FRUITRIDGE RD,7100,Sacramento
45292,CECA,2,ALTA DR,4950,Sacramento
53075,CECA,1,CREST DR,245,Sacramento
70733,CECA,1,NORTHVIEW DR,631,Sacramento
15242,CECA,1,W RIVER DR,2936,Sacramento
75994,CECA,1,MENARD CIR,245,Sacramento
57621,CECA,1,W RIVER DR,2936,Sacramento
35977,CECA,1,V ST,4609,Sacramento
51882,CECA,1,W RIVER DR,2936,Sacramento
3775,CECA,1,VERANO ST,3417,Sacramento
32753,CECA,1,N ST,751,Sacramento
83845,CECA,1,CUCAMONGA AVE,8181,Sacramento
89358,CECA,1,V ST,4609,Sacramento
64839,CECA,1,W RIVER DR,2936,Sacramento
73414,CECA,1,CUCAMONGA AVE,8181,Sacramento
75688,CECA,1,W RIVER DR,2936,Sacramento
88925,CECA,1,WELLER WAY,2172,Sacramento
53093,CECA,1,CLUB CENTER DR,1601,Sacramento
62921,CECA,1,12TH ST,1120,Sacramento
62343,CECA,1,TRES PIEZAS DR,5765,Sacramento
44293,CECA,1,MENARD CIR,245,Sacramento
74128,CECA,1,HONOR PKWY,5500,Sacramento
47452,CICA,2,25TH ST,2501,Sacramento
35132,CICA,1,FRUITRIDGE RD,2233,Sacramento
16456,CICA,1,LENTINI WAY,300,Sacramento
32300,CICA,1,SERIO WAY,8514,Sacramento
74863,CICA,5,VALLEJO WAY,786,Sacramento
45772,CICA,1,HAYES AVE,533,Sacramento
85237,CICA,4,28TH ST,1616,Sacramento
10303,CICA,5,SUTTERVILLE RD,3800,Sacramento
93815,CICA,3,26TH ST,2601,Sacramento
17640,CICA,2,CAPITOL AVE,2432,Sacramento
49182,CICA,1,27TH ST,2646,Sacramento
35335,CICA,2,27TH ST,1801,Sacramento
51378,CICA,2,18TH ST,1701,Sacramento
9694,CICA,5,W CURTIS DR,3349,Sacramento
72181,CICA,4,SEAMAS AVE,950,Sacramento
64184,CICA,5,28TH ST,1616,Sacramento
68947,CICA,5,PIEDMONT DR,950,Sacramento
50887,CICA,1,14TH ST,1508,Sacramento
22253,CICA,4,13TH AVE,3800,Sacramento
12778,CICA,2,JACINTO AVE,6400,Sacramento
58706,CICA,1,GATEWAY PARK BLVD,4000,Sacramento
78077,CICA,5,L ST,1121,Sacramento
60032,CICA,3,25TH ST,715,Sacramento
34213,CICA,5,6TH ST,2000,Sacramento
24640,CICA,1,NATOMAS BLVD,2101,Sacramento
20306,CICA,3,57TH ST,1345,Sacramento
9860,CICA,4,O ST,1701,Sacramento
71628,CICA,5,SEAMAS AVE,950,Sacramento
3604,CICA,1,ROMA CT,1990,Sacramento
2238,CICA,3,SAN MIGUEL WAY,541,Sacramento
65135,CICA,3,H ST,2320,Sacramento
23189,CICA,6,15TH ST,2021,Sacramento
47013,CICA,2,BOWLING GREEN DR,1629,Sacramento
83191,CICA,6,Q ST,2531,Sacramento
35134,CICA,1,FRUITRIDGE RD,2109,Sacramento
34885,CICA,1,GRAND AVE,2430,Sacramento
67802,CICA,5,C ST,102,Sacramento
54406,CICA,5,59TH ST,2525,Sacramento
17037,CICA,1,FRUITRIDGE RD,2017,Sacramento
89887,CICA,1,4TH AVE,3319,Sacramento
72107,CICA,6,ALHAMBRA BLVD,601,Sacramento
47679,CICA,3,10TH AVE,3235,Sacramento
46640,CICA,5,SUTTERVILLE RD,3800,Sacramento
1623,CICA,4,NIMITZ ST,220,Sacramento
90751,CICA,1,CENTER PKWY,6400,Sacramento
57208,CICA,2,10TH AVE,5041,Sacramento
94943,CICA,2,BROADWAY,2630,Sacramento
45780,CICA,2,LINDSAY AVE,565,Sacramento
49323,CICA,4,H ST,2800,Sacramento
27973,CICA,1,FRUITRIDGE RD,2145,Sacramento
32222,CICA,5,14TH ST,2225,Sacramento
16458,CICA,1,GATEWAY PARK BLVD,4000,Sacramento
55802,CICA,1,KOKOMO DR,4978,Sacramento
2822,CICA,5,33RD ST,240,Sacramento
43459,CICA,1,24TH ST,2778,Sacramento
82815,CICA,3,KERN ST,3824,Sacramento
68919,CICA,6,VALLEJO WAY,623,Sacramento
76614,CICA,4,14TH AVE,5802,Sacramento
32250,CICA,4,25TH ST,2501,Sacramento
28307,CICA,2,L ST,3013,Sacramento
29872,CICA,2,52ND AVE,2430,Sacramento
10782,CICA,1,HAYES AVE,521,Sacramento
92957,CICA,5,17TH AVE,1701,Sacramento
92644,CICA,6,O ST,1400,Sacramento
15347,CICA,3,H ST,2815,Sacramento
10614,CICA,2,RIVERSIDE BLVD,7000,Sacramento
84002,CICA,4,14TH AVE,3800,Sacramento
46456,CICA,1,V ST,1831,Sacramento
91410,CICA,3,24TH ST,2331,Sacramento
38322,CICA,3,16TH ST,2603,Sacramento
8687,CICA,4,V ST,1012,Sacramento
77655,CICA,5,HILLVIEW WAY,4520,Sacramento
66436,CICA,4,SOUTHGATE RD,198,Sacramento
9714,CICA,1,FRUITRIDGE RD,2335,Sacramento
47617,CICA,1,33RD ST,3300,Sacramento
90290,CICA,5,ARCADE BLVD,389,Sacramento
81241,CICA,4,NORTHLITE CIR,845,Sacramento
9060,CICA,2,GARDENDALE RD,2705,Sacramento
63805,CICA,3,NORTH AVE,2209,Sacramento
47059,CICA,1,HAYES AVE,515,Sacramento
14229,CICA,1,MASTERS ST,7680,Sacramento
14203,CICA,1,SERIO WAY,8514,Sacramento
33906,CICA,4,MANORSIDE DR,7644,Sacramento
32721,CICA,3,14TH AVE,3800,Sacramento
17504,CICA,4,37TH ST,1536,Sacramento
39251,CICA,4,15TH AVE,3800,Sacramento
71073,CICA,3,I ST,2223,Sacramento
466,CICA,4,WATERFORD RD,2025,Sacramento
50511,CICA,5,F ST,601,Sacramento
24038,CICA,2,32ND ST,3201,Sacramento
18291,CICA,1,ARCADE BLVD,333,Sacramento
85358,CICA,5,34TH ST,4202,Sacramento
24027,CICA,4,14TH AVE,3800,Sacramento
36072,CICA,2,4TH AVE,3311,Sacramento
29211,CICA,1,24TH ST,2348,Sacramento
64041,CICA,1,FRUITRIDGE RD,2233,Sacramento
29569,CICA,3,38TH ST,1109,Sacramento
2898,CICA,5,17TH ST,3800,Sacramento
37430,CICA,1,MAMMOTH WAY,1802,Sacramento
65273,CICA,1,FRUITRIDGE RD,2105,Sacramento
69681,CICA,2,ROMA CT,1990,Sacramento
59670,CICA,5,ALHAMBRA BLVD,601,Sacramento
67803,CICA,6,C ST,103,Sacramento
31336,CICA,2,D ST,2416,Sacramento
21913,CICA,4,SALVATOR WAY,5231,Sacramento
79596,CICA,2,NATOMAS BLVD,2101,Sacramento
59789,CICA,5,15TH AVE,3800,Sacramento
35135,CICA,1,FRUITRIDGE RD,2017,Sacramento
70062,CICA,1,FRUITRIDGE RD,2329,Sacramento
58853,CICA,4,GRAND AVE,645,Sacramento
76232,CICA,2,U ST,501,Sacramento
40730,CICA,2,FLORIN RD,845,Sacramento
73448,CICA,2,1ST AVE,3730,Sacramento
35820,CICA,5,CAPITOL AVE,2408,Sacramento
83009,CICA,1,J ST,3714,Sacramento
92109,CICA,1,FRUITRIDGE RD,2105,Sacramento
79146,CICA,5,D ST,2730,Sacramento
24247,CICA,1,24TH ST,1918,Sacramento
38223,CICA,4,HARTNELL PL,317,Sacramento
67403,CICA,2,18TH ST,1800,Sacramento
81090,CICA,4,18TH ST,1701,Sacramento
7327,CICA,3,U ST,2030,Sacramento
9526,CICA,4,PORTOLA WAY,2344,Sacramento
42215,CICA,1,TRUXEL RD,2930,Sacramento
35301,CICA,3,6TH ST,2014,Sacramento
36140,CICA,3,14TH AVE,3800,Sacramento
22007,CICA,5,5TH ST,2011,Sacramento
56597,CICA,2,T ST,4500,Sacramento
24197,CICA,3,SEAMAS AVE,950,Sacramento
33064,CICA,5,MCKINLEY BLVD,4112,Sacramento
22041,CICA,2,F ST,927,Sacramento
36018,CICA,2,34TH ST,4221,Sacramento
50498,CICA,2,SAN MIGUEL WAY,532,Sacramento
44088,CICA,3,NORTHLITE CIR,845,Sacramento
68556,CICA,3,58TH ST,1153,Sacramento
88008,CICA,2,11TH AVE,2532,Sacramento
25716,CICA,1,NATOMAS BLVD,2101,Sacramento
27372,CICA,3,29TH ST,7545,Sacramento
9913,CICA,6,28TH ST,1616,Sacramento
50400,CICA,6,13TH ST,510,Sacramento
43295,CICA,4,ACADEMY WAY,3010,Sacramento
86482,CICA,1,MAIN AVE,1121,Sacramento
43294,CICA,5,KATHLEEN AVE,1611,Sacramento
54119,CICA,5,1ST AVE,3744,Sacramento
6755,CICA,2,CENTER PKWY,6400,Sacramento
44158,CICA,1,PARKLIN AVE,845,Sacramento
2342,CICA,5,LAND PARK DR,2556,Sacramento
35558,CICA,4,24TH ST,2330,Sacramento
75378,CICA,1,GATEWAY PARK BLVD,4000,Sacramento
24111,CICA,5,ALHAMBRA BLVD,601,Sacramento
9258,CICA,5,20TH ST,2020,Sacramento
87172,CICA,3,19TH ST,3800,Sacramento
35162,CICA,1,25TH ST,2500,Sacramento
82911,CICA,2,PORTOLA WAY,2638,Sacramento
65440,CICA,1,MAMMOTH WAY,1766,Sacramento
39428,CICA,5,NORTHLITE CIR,845,Sacramento
5190,CICA,5,SWANSTON DR,1133,Sacramento
77572,CICA,3,D ST,1801,Sacramento
25346,CICA,2,33RD ST,1250,Sacramento
36197,CICA,5,ALHAMBRA BLVD,601,Sacramento
72182,CICA,3,PIEDMONT DR,950,Sacramento
35691,CICA,1,GATEWAY PARK BLVD,4000,Sacramento
41308,CICA,1,FRUITRIDGE RD,2165,Sacramento
17035,CICA,1,FRUITRIDGE RD,2149,Sacramento
54282,CICA,5,S LAND PARK DR,4721,Sacramento
87581,CICA,5,22ND AVE,5217,Sacramento
92841,CICA,3,53RD ST,4535,Sacramento
83019,CICA,1,FRUITRIDGE RD,2105,Sacramento
44450,CICA,1,MISSION WAY,919,Sacramento
27932,CICA,3,5TH AVE,2752,Sacramento
62764,CICA,6,14TH AVE,3800,Sacramento
57388,CICA,1,GATEWAY PARK BLVD,3511,Sacramento
80987,CICA,4,SUTTERVILLE RD,3800,Sacramento
33128,CICA,3,36TH ST,1716,Sacramento
21911,CICA,4,SALVATOR WAY,2101,Sacramento
34635,CICA,2,VANDENBERG DR,7420,Sacramento
87592,CICA,5,62ND ST,4411,Sacramento
39629,CICA,3,63RD ST,4584,Sacramento
74290,CICA,3,Q ST,1702,Sacramento
48975,CICA,1,WESTLAKE PKWY,4642,Sacramento
76226,CICA,2,23RD ST,610,Sacramento
29715,CICA,1,GATEWAY PARK BLVD,4000,Sacramento
36276,CICA,6,S LAND PARK DR,5420,Sacramento
87193,CICA,4,19TH ST,3800,Sacramento
26783,CICA,5,MODDISON AVE,3842,Sacramento
6352,CICA,3,SONOMA AVE,615,Sacramento
53623,CICA,3,14TH AVE,3800,Sacramento
5949,CICA,2,CAPITOL AVE,1821,Sacramento
1269,CICA,4,ALHAMBRA BLVD,601,Sacramento
81087,CICA,4,53RD ST,4201,Sacramento
10057,CICA,5,14TH AVE,3800,Sacramento
59646,CICA,5,14TH AVE,3800,Sacramento
32,CICA,4,51ST ST,2616,Sacramento
26806,CICA,3,24TH ST,1530,Sacramento
20011,CICA,5,26TH ST,2531,Sacramento
14381,CICA,1,BALSAM ST,3940,Sacramento
10631,CICA,4,38TH AVE,7713,Sacramento
84124,CICA,4,SEAMAS AVE,950,Sacramento
38854,CICA,5,12TH ST,1130,Sacramento
95614,CICA,3,FRANKLIN BLVD,2940,Sacramento
13708,CICA,2,MCKINLEY BLVD,3985,Sacramento
11175,CICA,5,28TH ST,2800,Sacramento
62079,CICA,4,11TH AVE,6425,Sacramento
88979,CICA,2,FREEPORT BLVD,3097,Sacramento
95030,CICA,6,15TH ST,2021,Sacramento
80500,CICA,4,LAWRENCE DR,5420,Sacramento
75780,CICA,3,ROMA CT,1990,Sacramento
24034,CICA,4,14TH AVE,3800,Sacramento
87622,CICA,4,65TH ST,4141,Sacramento
34041,CICA,3,MIDDLEBERRY RD,2201,Sacramento
26529,CICA,3,58TH ST,1206,Sacramento
90168,CICA,4,CALVADOS AVE,2290,Sacramento
77576,CICA,3,SEAMAS AVE,950,Sacramento
87893,CICA,3,LILY ST,3709,Sacramento
77421,CICA,4,POCKET CANAL,700,Sacramento
86937,CICA,3,11TH AVE,3530,Sacramento
95141,CICA,1,MAMMOTH WAY,1772,Sacramento
78091,CICA,4,PIEDMONT DR,950,Sacramento
2683,CICA,4,SEAMAS AVE,950,Sacramento
88963,CICA,1,FRUITRIDGE RD,2017,Sacramento
86659,CICA,5,10TH ST,1927,Sacramento
40530,CICA,4,17TH AVE,1701,Sacramento
77220,CICA,3,P ST,2427,Sacramento
47377,CICA,2,28TH ST,1501,Sacramento
52193,CICA,1,FRUITRIDGE RD,2165,Sacramento
58384,CICA,4,S LAND PARK DR,5440,Sacramento
64043,CICA,1,FRUITRIDGE RD,2149,Sacramento
94394,CICA,5,19TH ST,3800,Sacramento
25072,CICA,2,HERMOSA ST,6236,Sacramento
43732,CICA,3,SEAMAS AVE,950,Sacramento
34203,CICA,6,25TH ST,1619,Sacramento
28890,CICA,4,14TH AVE,5250,Sacramento
41391,CICA,2,24TH ST,1821,Sacramento
46833,CICA,1,GATEWAY PARK BLVD,4000,Sacramento
95633,CICA,1,FRUITRIDGE RD,2335,Sacramento
76969,CICA,3,3RD AVE,2640,Sacramento
7256,CICA,2,D ST,321,Sacramento
28244,CICA,4,23RD ST,610,Sacramento
65206,CICA,5,COLEMAN WAY,2772,Sacramento
75379,CICA,1,GATEWAY PARK BLVD,4000,Sacramento
93848,CICA,3,3RD AVE,2180,Sacramento
80690,CICA,3,CARLSON DR,5506,Sacramento
62635,CICA,4,LAWRENCE DR,5361,Sacramento
66241,CICA,3,PIEDMONT DR,950,Sacramento
2014,CICA,5,J ST,5132,Sacramento
38329,CICA,2,G ST,1421,Sacramento
33807,CICA,2,ROMA CT,1990,Sacramento
21412,CICA,2,62ND ST,4239,Sacramento
77475,CICA,3,3RD AVE,3825,Sacramento
73058,CICA,3,MACARTHUR ST,515,Sacramento
52194,CICA,1,FRUITRIDGE RD,2149,Sacramento
7760,CICA,4,36TH ST,1529,Sacramento
77644,CICA,5,9TH AVE,5258,Sacramento
34571,CICA,3,38TH AVE,7709,Sacramento
59333,CICA,4,Q ST,2430,Sacramento
11254,CICA,2,27TH ST,1720,Sacramento
20768,CICA,6,RIVERSIDE BLVD,2768,Sacramento
1186,CICA,3,20TH ST,312,Sacramento
48253,CICA,1,ALHAMBRA BLVD,601,Sacramento
34996,CICA,3,29TH AVE,2630,Sacramento
39748,CICA,3,DETROIT BLVD,7855,Sacramento
13031,CICA,6,17TH AVE,1701,Sacramento
41309,CICA,1,FRUITRIDGE RD,2109,Sacramento
90722,CICA,2,CALLECITA ST,3111,Sacramento
49025,CICA,2,JACINTO AVE,6400,Sacramento
42877,CICA,2,EDWIN WAY,1916,Sacramento
19969,CICA,1,FRUITRIDGE RD,2149,Sacramento
23118,CICA,1,FRUITRIDGE RD,2109,Sacramento
38862,CICA,3,MODDISON AVE,4501,Sacramento
79911,CICA,1,GATEWAY PARK BLVD,3880,Sacramento
21483,CICA,2,ROMA CT,1990,Sacramento
22720,CICA,5,21ST AVE,4740,Sacramento
28153,CICA,2,28TH ST,2801,Sacramento
23169,CICA,4,ALHAMBRA BLVD,410,Sacramento
74864,CICA,6,O ST,1415,Sacramento
22490,CICA,2,NORTHLITE CIR,845,Sacramento
18681,CICA,2,LOMA MAR CT,5,Sacramento
80701,CICA,5,12TH ST,1613,Sacramento
89597,CICA,2,15TH AVE,3800,Sacramento
89310,CICA,5,14TH AVE,3800,Sacramento
2688,CICA,6,INEZ WAY,912,Sacramento
43180,CICA,3,45TH AVE,2430,Sacramento
28643,CICA,1,GATEWAY PARK BLVD,3880,Sacramento
