Id.x,SpsCode,DBH,StreetName,StreetNumber,City
6072,PLRA,2,DATE AV PARKING LOT,2,La Mesa
6079,PLRA,3,BALTIMORE DR,5715,La Mesa
6085,PLRA,4,NORTHMONT PARK,2,La Mesa
6089,PLRA,2,NORTHMONT PARK,2,La Mesa
6074,PLRA,3,BALTIMORE DR,5715,La Mesa
6087,PLRA,3,NORTHMONT PARK,2,La Mesa
6090,PLRA,2,NORTHMONT PARK,2,La Mesa
6078,PLRA,2,BALTIMORE DR,5715,La Mesa
6084,PLRA,3,NORTHMONT PARK,2,La Mesa
6088,PLRA,2,NORTHMONT PARK,2,La Mesa
6066,PLRA,3,NEBO DR,4601,La Mesa
6070,PLRA,2,DATE AV PARKING LOT,2,La Mesa
6075,PLRA,2,BALTIMORE DR,5715,La Mesa
6077,PLRA,3,BALTIMORE DR,5715,La Mesa
6086,PLRA,3,NORTHMONT PARK,2,La Mesa
6076,PLRA,3,BALTIMORE DR,5715,La Mesa
6069,PLRA,2,DATE AV PARKING LOT,2,La Mesa
6071,PLRA,1,DATE AV PARKING LOT,2,La Mesa
6083,PLRA,2,NORTHMONT PARK,2,La Mesa
6094,PLRA,3,NORTHMONT PARK,2,La Mesa
6065,PLRA,2,NEBO DR,4601,La Mesa
6068,PLRA,2,NEBO DR,4601,La Mesa
6095,PLRA,3,NORTHMONT PARK,2,La Mesa
6064,PLRA,2,NEBO DR,4601,La Mesa
6099,PLRA,2,NORTHMONT PARK,2,La Mesa
6067,PLRA,1,NEBO DR,4601,La Mesa
6091,PLRA,2,NORTHMONT PARK,2,La Mesa
6063,PLRA,2,NEBO DR,4601,La Mesa
6092,PLRA,3,NORTHMONT PARK,2,La Mesa
6093,PLRA,3,NORTHMONT PARK,2,La Mesa
6097,PLRA,2,NORTHMONT PARK,2,La Mesa
6098,PLRA,1,NORTHMONT PARK,2,La Mesa
6107,PLRA,2,NORTHMONT PARK,2,La Mesa
6108,PLRA,3,NORTHMONT PARK,2,La Mesa
6062,PLRA,2,NEBO DR,4601,La Mesa
6061,PLRA,3,CARMICHAEL DR,9353,La Mesa
6096,PLRA,4,NORTHMONT PARK,2,La Mesa
6169,PLRA,2,WATER ST,9401,La Mesa
6106,PLRA,1,NORTHMONT PARK,2,La Mesa
6109,PLRA,2,NORTHMONT PARK,2,La Mesa
6170,PLRA,2,WATER ST,9401,La Mesa
6155,PLRA,1,BRIERCREST PARK,2,La Mesa
6166,PLRA,2,WATER ST,9401,La Mesa
6167,PLRA,1,WATER ST,9401,La Mesa
6168,PLRA,2,WATER ST,9401,La Mesa
6171,PLRA,2,WATER ST,9401,La Mesa
6172,PLRA,2,WATER ST,9401,La Mesa
6131,PLRA,5,VISTA LA MESA PARK,2,La Mesa
6140,PLRA,1,HARRY GRIFFEN PARK,2,La Mesa
6141,PLRA,1,BRIERCREST PARK,2,La Mesa
6156,PLRA,2,BRIERCREST PARK,2,La Mesa
6180,PLRA,2,WATER ST,9401,La Mesa
6101,PLRA,1,NORTHMONT PARK,2,La Mesa
6102,PLRA,2,NORTHMONT PARK,2,La Mesa
6124,PLRA,3,NORTHMONT PARK,2,La Mesa
6157,PLRA,2,BRIERCREST PARK,2,La Mesa
6173,PLRA,2,WATER ST,9401,La Mesa
6174,PLRA,2,WATER ST,9401,La Mesa
6179,PLRA,2,WATER ST,9401,La Mesa
6100,PLRA,2,NORTHMONT PARK,2,La Mesa
6103,PLRA,2,NORTHMONT PARK,2,La Mesa
6104,PLRA,1,NORTHMONT PARK,2,La Mesa
6105,PLRA,2,NORTHMONT PARK,2,La Mesa
6123,PLRA,3,NORTHMONT PARK,2,La Mesa
6125,PLRA,3,NORTHMONT PARK,2,La Mesa
6129,PLRA,1,LA MESITA PARK,2,La Mesa
6132,PLRA,3,ROLANDO PARK,2,La Mesa
6139,PLRA,2,HARRY GRIFFEN PARK,2,La Mesa
6175,PLRA,1,WATER ST,9401,La Mesa
6176,PLRA,2,WATER ST,9401,La Mesa
6177,PLRA,2,WATER ST,9401,La Mesa
6110,PLRA,2,NORTHMONT PARK,2,La Mesa
6121,PLRA,2,NORTHMONT PARK,2,La Mesa
6130,PLRA,1,LA MESITA PARK,2,La Mesa
6128,PLRA,2,LA MESITA PARK,2,La Mesa
6163,PLRA,1,BRIERCREST PARK,2,La Mesa
6181,PLRA,2,NEBO DR,4901,La Mesa
6116,PLRA,2,NORTHMONT PARK,2,La Mesa
6119,PLRA,2,NORTHMONT PARK,2,La Mesa
6120,PLRA,2,NORTHMONT PARK,2,La Mesa
6126,PLRA,3,NORTHMONT PARK,2,La Mesa
6127,PLRA,3,NORTHMONT PARK,2,La Mesa
6138,PLRA,1,HARRY GRIFFEN PARK,2,La Mesa
6117,PLRA,2,NORTHMONT PARK,2,La Mesa
6165,PLRA,1,BRIERCREST PARK,2,La Mesa
6122,PLRA,2,NORTHMONT PARK,2,La Mesa
6137,PLRA,1,HARRY GRIFFEN PARK,2,La Mesa
6178,PLRA,1,WATER ST,9401,La Mesa
6142,PLRA,1,BRIERCREST PARK,2,La Mesa
6144,PLRA,2,BRIERCREST PARK,2,La Mesa
6164,PLRA,1,BRIERCREST PARK,2,La Mesa
6161,PLRA,2,BRIERCREST PARK,2,La Mesa
6134,PLRA,1,HARRY GRIFFEN PARK,2,La Mesa
6112,PLRA,2,NORTHMONT PARK,2,La Mesa
6133,PLRA,1,HARRY GRIFFEN PARK,2,La Mesa
6136,PLRA,1,HARRY GRIFFEN PARK,2,La Mesa
6115,PLRA,2,NORTHMONT PARK,2,La Mesa
6118,PLRA,3,NORTHMONT PARK,2,La Mesa
6162,PLRA,1,BRIERCREST PARK,2,La Mesa
6135,PLRA,1,HARRY GRIFFEN PARK,2,La Mesa
6145,PLRA,2,BRIERCREST PARK,2,La Mesa
6114,PLRA,3,NORTHMONT PARK,2,La Mesa
6111,PLRA,2,NORTHMONT PARK,2,La Mesa
6143,PLRA,2,BRIERCREST PARK,2,La Mesa
6146,PLRA,2,BRIERCREST PARK,2,La Mesa
6148,PLRA,2,BRIERCREST PARK,2,La Mesa
6158,PLRA,2,BRIERCREST PARK,2,La Mesa
6147,PLRA,2,BRIERCREST PARK,2,La Mesa
6159,PLRA,2,BRIERCREST PARK,2,La Mesa
6113,PLRA,3,NORTHMONT PARK,2,La Mesa
6154,PLRA,1,BRIERCREST PARK,2,La Mesa
6153,PLRA,1,BRIERCREST PARK,2,La Mesa
6160,PLRA,2,BRIERCREST PARK,2,La Mesa
6149,PLRA,2,BRIERCREST PARK,2,La Mesa
6152,PLRA,2,BRIERCREST PARK,2,La Mesa
6150,PLRA,2,BRIERCREST PARK,2,La Mesa
6151,PLRA,2,BRIERCREST PARK,2,La Mesa
6185,THOR,1,HARRY GRIFFEN PARK,2,La Mesa
6182,THOR,2,WEST POINT AV,7218,La Mesa
6186,THOR,1,HARRY GRIFFEN PARK,2,La Mesa
6184,THOR,2,LEMON AV,8021,La Mesa
6183,THOR,2,WEST POINT AV,7218,La Mesa
6206,POGR2,1,UNIVERSITY AV,8085,La Mesa
6202,POGR2,1,UNIVERSITY AV,8085,La Mesa
6203,POGR2,1,UNIVERSITY AV,8085,La Mesa
6205,POGR2,1,UNIVERSITY AV,8085,La Mesa
6204,POGR2,1,UNIVERSITY AV,8085,La Mesa
6210,POGR2,1,ALLISON AV,8064,La Mesa
6207,POGR2,1,UNIVERSITY AV,8085,La Mesa
6217,POGR2,1,EL CAJON BL,7725,La Mesa
6211,POGR2,1,ALLISON AV,8064,La Mesa
6209,POGR2,1,ALLISON AV,8064,La Mesa
6212,POGR2,1,ALLISON AV,8130,La Mesa
6228,POGR2,1,ALLISON AV,8180,La Mesa
6229,POGR2,1,ALLISON AV,8180,La Mesa
6425,POGR2,2,ROLANDO PARK,2,La Mesa
6426,POGR2,3,ROLANDO PARK,2,La Mesa
6215,POGR2,1,EL CAJON BL,7725,La Mesa
6221,POGR2,1,ALLISON AV,8301,La Mesa
6216,POGR2,1,EL CAJON BL,7725,La Mesa
6230,POGR2,1,ALLISON AV,8180,La Mesa
6224,POGR2,1,ALLISON AV,8180,La Mesa
6220,POGR2,1,EL CAJON BL,7705,La Mesa
6431,POGR2,2,COLLIER PARK,2,La Mesa
6251,POGR2,1,ALLISON AV,8225,La Mesa
6223,POGR2,1,ALLISON AV,8290,La Mesa
6201,POGR2,1,UNIVERSITY AV,8085,La Mesa
6200,POGR2,1,UNIVERSITY AV,8085,La Mesa
6429,POGR2,2,MUNICIPAL POOL,2,La Mesa
6222,POGR2,1,ALLISON AV,8301,La Mesa
6422,POGR2,4,ROLANDO PARK,2,La Mesa
6424,POGR2,3,ROLANDO PARK,2,La Mesa
6194,POGR2,2,STANFORD AV,7306,La Mesa
6236,POGR2,1,ALLISON AV,8181,La Mesa
6430,POGR2,3,COLLIER PARK,2,La Mesa
6432,POGR2,3,COLLIER PARK,2,La Mesa
6244,POGR2,2,DATE AV,4750,La Mesa
6208,POGR2,1,UNIVERSITY AV,8085,La Mesa
6225,POGR2,1,ALLISON AV,8180,La Mesa
6239,POGR2,4,ORANGE AV,8111,La Mesa
6242,POGR2,5,DATE AV,4750,La Mesa
6433,POGR2,3,COLLIER PARK,2,La Mesa
6214,POGR2,1,ALLISON AV,8130,La Mesa
6195,POGR2,2,STANFORD AV,7289,La Mesa
6213,POGR2,1,ALLISON AV,8130,La Mesa
6423,POGR2,2,ROLANDO PARK,2,La Mesa
6349,POGR2,2,FLETCHER PKWY,8100,La Mesa
6427,POGR2,1,ROLANDO PARK,2,La Mesa
6351,POGR2,2,FLETCHER PKWY,8100,La Mesa
6198,POGR2,2,ROCKLEDGE RD,8505,La Mesa
6434,POGR2,3,LINDEN WY,5000,La Mesa
6219,POGR2,1,EL CAJON BL,7705,La Mesa
6337,POGR2,2,FLETCHER PKWY,8100,La Mesa
6339,POGR2,1,FLETCHER PKWY,8100,La Mesa
6350,POGR2,2,FLETCHER PKWY,8100,La Mesa
6243,POGR2,2,DATE AV,4750,La Mesa
6250,POGR2,1,SPRING ST,4791,La Mesa
6248,POGR2,1,SPRING ST,4791,La Mesa
6338,POGR2,2,FLETCHER PKWY,8100,La Mesa
6191,POGR2,1,BERKELEY DR,7201,La Mesa
6192,POGR2,1,BERKELEY DR,7201,La Mesa
6226,POGR2,1,ALLISON AV,8180,La Mesa
6345,POGR2,2,FLETCHER PKWY,8100,La Mesa
6233,POGR2,1,ALLISON AV,8181,La Mesa
6197,POGR2,1,ROCKLEDGE RD,8505,La Mesa
6237,POGR2,1,ALLISON AV,8181,La Mesa
6240,POGR2,3,ALLISON AV,8131,La Mesa
6435,POGR2,2,LINDEN WY,5000,La Mesa
6363,POGR2,1,EL PASO ST,8025,La Mesa
6218,POGR2,1,EL CAJON BL,7725,La Mesa
6336,POGR2,2,FLETCHER PKWY,8100,La Mesa
6340,POGR2,1,FLETCHER PKWY,8100,La Mesa
6193,POGR2,1,STANFORD AV,7306,La Mesa
6344,POGR2,2,FLETCHER PKWY,8100,La Mesa
6232,POGR2,1,ALLISON AV,8181,La Mesa
6234,POGR2,1,ALLISON AV,8181,La Mesa
6241,POGR2,4,ALLISON AV,8131,La Mesa
6249,POGR2,1,SPRING ST,4791,La Mesa
6247,POGR2,4,ORANGE AV,8070,La Mesa
6189,POGR2,1,BERKELEY DR,7201,La Mesa
6190,POGR2,1,BERKELEY DR,7201,La Mesa
6421,POGR2,4,ROLANDO PARK,2,La Mesa
6347,POGR2,2,FLETCHER PKWY,8100,La Mesa
6196,POGR2,3,CORNELL AV,7245,La Mesa
6235,POGR2,1,ALLISON AV,8181,La Mesa
6335,POGR2,2,FLETCHER PKWY,8100,La Mesa
6343,POGR2,2,FLETCHER PKWY,8100,La Mesa
6346,POGR2,2,FLETCHER PKWY,8100,La Mesa
6348,POGR2,2,FLETCHER PKWY,8100,La Mesa
6199,POGR2,1,UNIVERSITY AV,8085,La Mesa
6428,POGR2,2,ROLANDO PARK,2,La Mesa
6437,POGR2,4,LINDEN WY,5000,La Mesa
6365,POGR2,1,CRARY ST,7515,La Mesa
6330,POGR2,2,FLETCHER PKWY,8000,La Mesa
6331,POGR2,2,FLETCHER PKWY,8000,La Mesa
6188,POGR2,2,68TH ST,4435,La Mesa
6227,POGR2,1,ALLISON AV,8180,La Mesa
6311,POGR2,2,FLETCHER PKWY,8000,La Mesa
6245,POGR2,4,DATE AV,4750,La Mesa
6439,POGR2,2,HIGHWOOD PARK,2,La Mesa
6364,POGR2,1,EL PASO ST,8025,La Mesa
6252,POGR2,1,ALLISON AV,8225,La Mesa
6253,POGR2,1,ALLISON AV,8225,La Mesa
6259,POGR2,2,JEANETTE AV,5745,La Mesa
6334,POGR2,2,FLETCHER PKWY,8100,La Mesa
6341,POGR2,2,FLETCHER PKWY,8100,La Mesa
6231,POGR2,1,ALLISON AV,8181,La Mesa
6312,POGR2,2,FLETCHER PKWY,8000,La Mesa
6246,POGR2,3,DATE AV,4750,La Mesa
6436,POGR2,4,LINDEN WY,5000,La Mesa
6329,POGR2,2,FLETCHER PKWY,8000,La Mesa
6332,POGR2,2,FLETCHER PKWY,8100,La Mesa
6342,POGR2,2,FLETCHER PKWY,8100,La Mesa
6238,POGR2,4,ORANGE AV,8111,La Mesa
6306,POGR2,2,FLETCHER PKWY,7875,La Mesa
6362,POGR2,1,EL PASO ST,8025,La Mesa
6321,POGR2,2,FLETCHER PKWY,8000,La Mesa
6325,POGR2,2,FLETCHER PKWY,8000,La Mesa
6419,POGR2,2,SUNSET PARK,2,La Mesa
6420,POGR2,1,SUNSHINE PARK,2,La Mesa
6309,POGR2,1,FLETCHER PKWY,8000,La Mesa
6313,POGR2,2,FLETCHER PKWY,8000,La Mesa
6438,POGR2,2,HIGHWOOD PARK,2,La Mesa
6319,POGR2,2,FLETCHER PKWY,8000,La Mesa
6366,POGR2,2,DALHART AV,6155,La Mesa
6260,POGR2,2,FLETCHER PKWY,8400,La Mesa
6261,POGR2,2,FLETCHER PKWY,8400,La Mesa
6308,POGR2,3,FLETCHER PKWY,7875,La Mesa
6367,POGR2,2,FLETCHER PKWY,7890,La Mesa
6307,POGR2,1,FLETCHER PKWY,7875,La Mesa
6317,POGR2,2,FLETCHER PKWY,8000,La Mesa
6318,POGR2,1,FLETCHER PKWY,8000,La Mesa
6320,POGR2,2,FLETCHER PKWY,8000,La Mesa
6326,POGR2,2,FLETCHER PKWY,8000,La Mesa
6328,POGR2,2,FLETCHER PKWY,8000,La Mesa
6333,POGR2,1,FLETCHER PKWY,8100,La Mesa
6304,POGR2,3,FLETCHER PKWY,7875,La Mesa
6358,POGR2,2,FLETCHER PKWY,8100,La Mesa
6257,POGR2,3,JACKSON PARK,2,La Mesa
6418,POGR2,1,LA MESITA PARK,2,La Mesa
6303,POGR2,3,FLETCHER PKWY,7890,La Mesa
6316,POGR2,1,FLETCHER PKWY,8000,La Mesa
6315,POGR2,2,FLETCHER PKWY,8000,La Mesa
6187,POGR2,2,VIOLET ST,4133,La Mesa
6305,POGR2,2,FLETCHER PKWY,7875,La Mesa
6353,POGR2,2,FLETCHER PKWY,8100,La Mesa
6310,POGR2,2,FLETCHER PKWY,8000,La Mesa
6361,POGR2,1,ST JOHN PL,8165,La Mesa
6323,POGR2,1,FLETCHER PKWY,8000,La Mesa
6327,POGR2,2,FLETCHER PKWY,8000,La Mesa
6255,POGR2,4,ACACIA AV,4519,La Mesa
6417,POGR2,2,LA MESITA PARK,2,La Mesa
6293,POGR2,1,FLETCHER PKWY,9191,La Mesa
6301,POGR2,2,NAGEL ST,5770,La Mesa
6354,POGR2,2,FLETCHER PKWY,8100,La Mesa
6359,POGR2,1,PARKWAY DR,8110,La Mesa
6314,POGR2,1,FLETCHER PKWY,8000,La Mesa
6402,POGR2,2,LA MESITA PARK,2,La Mesa
6403,POGR2,2,LA MESITA PARK,2,La Mesa
6371,POGR2,2,LAKE MURRAY BL,5821,La Mesa
6258,POGR2,2,JEANETTE AV,5745,La Mesa
6292,POGR2,2,FLETCHER PKWY,9191,La Mesa
6357,POGR2,2,FLETCHER PKWY,8100,La Mesa
6360,POGR2,1,PARKWAY DR,8110,La Mesa
6324,POGR2,1,FLETCHER PKWY,8000,La Mesa
6299,POGR2,2,FLETCHER PKWY,9191,La Mesa
6322,POGR2,2,FLETCHER PKWY,8000,La Mesa
6256,POGR2,4,ACACIA AV,4519,La Mesa
6415,POGR2,1,LA MESITA PARK,2,La Mesa
6411,POGR2,1,LA MESITA PARK,2,La Mesa
6302,POGR2,1,NAGEL ST,5770,La Mesa
6352,POGR2,2,FLETCHER PKWY,8100,La Mesa
6355,POGR2,2,FLETCHER PKWY,8100,La Mesa
6392,POGR2,3,COWLES MTN BL,5700,La Mesa
6404,POGR2,2,LA MESITA PARK,2,La Mesa
6254,POGR2,1,ALLISON AV,8225,La Mesa
6372,POGR2,1,LA MESITA PARK,2,La Mesa
6416,POGR2,2,LA MESITA PARK,2,La Mesa
6414,POGR2,1,LA MESITA PARK,2,La Mesa
6298,POGR2,2,FLETCHER PKWY,9191,La Mesa
6297,POGR2,2,FLETCHER PKWY,9191,La Mesa
6397,POGR2,1,AMAYA DR,5865,La Mesa
6294,POGR2,2,FLETCHER PKWY,9191,La Mesa
6356,POGR2,2,FLETCHER PKWY,8100,La Mesa
6394,POGR2,2,BERTRO DR,5906,La Mesa
6401,POGR2,2,HARRY GRIFFEN PARK,2,La Mesa
6368,POGR2,2,FLETCHER PKWY,7890,La Mesa
6296,POGR2,2,FLETCHER PKWY,9191,La Mesa
6396,POGR2,2,MANON ST,6085,La Mesa
6399,POGR2,1,AMAYA DR,5865,La Mesa
6373,POGR2,1,LA MESITA PARK,2,La Mesa
6374,POGR2,2,LA MESITA PARK,2,La Mesa
6291,POGR2,2,FLETCHER PKWY,9191,La Mesa
6295,POGR2,2,FLETCHER PKWY,9191,La Mesa
6300,POGR2,2,FLETCHER PKWY,9000,La Mesa
6265,POGR2,2,FLETCHER PKWY,8400,La Mesa
6390,POGR2,2,COWLES MTN BL,5700,La Mesa
6393,POGR2,3,COWLES MTN BL,5700,La Mesa
6398,POGR2,1,AMAYA DR,5865,La Mesa
6400,POGR2,2,HARRY GRIFFEN PARK,2,La Mesa
6409,POGR2,1,LA MESITA PARK,2,La Mesa
6375,POGR2,1,COWLES MTN BL,6135,La Mesa
6264,POGR2,2,FLETCHER PKWY,8400,La Mesa
6391,POGR2,4,COWLES MTN BL,5700,La Mesa
6369,POGR2,2,FLETCHER PKWY,7890,La Mesa
6370,POGR2,2,FLETCHER PKWY,7890,La Mesa
6413,POGR2,1,LA MESITA PARK,2,La Mesa
6395,POGR2,1,MANON ST,6085,La Mesa
6377,POGR2,2,COWLES MTN BL,6095,La Mesa
6263,POGR2,2,FLETCHER PKWY,8400,La Mesa
6412,POGR2,2,LA MESITA PARK,2,La Mesa
6410,POGR2,2,LA MESITA PARK,2,La Mesa
6385,POGR2,2,COWLES MTN BL,5701,La Mesa
6282,POGR2,2,FLETCHER PKWY,8400,La Mesa
6271,POGR2,2,FLETCHER PKWY,8400,La Mesa
6270,POGR2,2,FLETCHER PKWY,8400,La Mesa
6408,POGR2,1,LA MESITA PARK,2,La Mesa
6380,POGR2,2,COWLES MTN BL,5701,La Mesa
6384,POGR2,2,COWLES MTN BL,5701,La Mesa
6389,POGR2,3,COWLES MTN BL,5700,La Mesa
6378,POGR2,2,MICHELLE DR,7855,La Mesa
6379,POGR2,3,MICHELLE DR,7845,La Mesa
6262,POGR2,2,FLETCHER PKWY,8400,La Mesa
6376,POGR2,2,COWLES MTN BL,6095,La Mesa
6383,POGR2,3,COWLES MTN BL,5701,La Mesa
6273,POGR2,1,FLETCHER PKWY,8400,La Mesa
6281,POGR2,2,FLETCHER PKWY,8400,La Mesa
6290,POGR2,2,FLETCHER PKWY,9191,La Mesa
6387,POGR2,2,COWLES MTN BL,5700,La Mesa
6406,POGR2,1,LA MESITA PARK,2,La Mesa
6268,POGR2,2,FLETCHER PKWY,8400,La Mesa
6269,POGR2,2,FLETCHER PKWY,8400,La Mesa
6272,POGR2,2,FLETCHER PKWY,8400,La Mesa
6274,POGR2,2,FLETCHER PKWY,8400,La Mesa
6386,POGR2,3,COWLES MTN BL,5700,La Mesa
6388,POGR2,3,COWLES MTN BL,5700,La Mesa
6286,POGR2,2,LA MESITA PARK,2,La Mesa
6405,POGR2,1,LA MESITA PARK,2,La Mesa
6288,POGR2,2,FLETCHER PKWY,9191,La Mesa
6289,POGR2,1,FLETCHER PKWY,9191,La Mesa
6285,POGR2,1,LA MESITA PARK,2,La Mesa
6407,POGR2,1,LA MESITA PARK,2,La Mesa
6287,POGR2,2,FLETCHER PKWY,9191,La Mesa
6276,POGR2,2,FLETCHER PKWY,8400,La Mesa
6267,POGR2,2,FLETCHER PKWY,8400,La Mesa
6283,POGR2,2,FLETCHER PKWY,8400,La Mesa
6284,POGR2,2,LA MESITA PARK,2,La Mesa
6275,POGR2,2,FLETCHER PKWY,8400,La Mesa
6382,POGR2,3,COWLES MTN BL,5701,La Mesa
6280,POGR2,2,FLETCHER PKWY,8400,La Mesa
6277,POGR2,2,FLETCHER PKWY,8400,La Mesa
6381,POGR2,2,COWLES MTN BL,5701,La Mesa
6266,POGR2,2,FLETCHER PKWY,8400,La Mesa
6279,POGR2,3,FLETCHER PKWY,8400,La Mesa
6278,POGR2,2,FLETCHER PKWY,8400,La Mesa
6440,POMA,1,AZTEC PARK,2,La Mesa
6485,PRAR,1,JOEL LN,5980,La Mesa
6569,PRCA,2,EL PASO ST,8035,La Mesa
6568,PRCA,3,SAMUEL ST,5920,La Mesa
6570,PRCA,3,SUN VALLEY GOLF COURSE,2,La Mesa
6564,PRCA,1,CLAY AV,5821,La Mesa
6565,PRCA,1,CLAY AV,5821,La Mesa
6563,PRCA,2,LEMON AV,8370,La Mesa
6566,PRCA,2,DALLAS ST,8405,La Mesa
6567,PRCA,2,MICHELLE DR,7910,La Mesa
6583,PRCE,2,PARKS AV,4675,La Mesa
6675,PRCE,1,EASTRIDGE DR,7690,La Mesa
6594,PRCE,1,4TH ST,4667,La Mesa
6588,PRCE,1,POLICE DEPARTMENT,2,La Mesa
6674,PRCE,1,PUBLIC WORKS,2,La Mesa
6580,PRCE,1,MARIE AV,7606,La Mesa
6582,PRCE,2,PARKS AV,4675,La Mesa
6672,PRCE,1,PUBLIC WORKS,2,La Mesa
6608,PRCE,1,FLETCHER PKWY,8600,La Mesa
6593,PRCE,1,ALLISON AV,8301,La Mesa
6579,PRCE,1,MARIE AV,7606,La Mesa
6668,PRCE,1,JORIS WY,8815,La Mesa
6669,PRCE,1,HIGHWOOD PARK,2,La Mesa
6590,PRCE,1,POLICE DEPARTMENT,2,La Mesa
6602,PRCE,1,JEANETTE AV,5723,La Mesa
6571,PRCE,1,CARANCHO ST,3894,La Mesa
6572,PRCE,1,CARANCHO ST,3877,La Mesa
6575,PRCE,1,TONI LN,4680,La Mesa
6581,PRCE,1,MARIE AV,7606,La Mesa
6645,PRCE,1,AMAYA DR,5865,La Mesa
6576,PRCE,1,HARBINSON AV,4248,La Mesa
6664,PRCE,1,ROLANDO PARK,2,La Mesa
6666,PRCE,1,MEMORIAL PARK,2,La Mesa
6586,PRCE,1,UNIVERSITY AV,8090,La Mesa
6673,PRCE,1,PUBLIC WORKS,2,La Mesa
6589,PRCE,1,POLICE DEPARTMENT,2,La Mesa
6670,PRCE,1,HIGHWOOD PARK,2,La Mesa
6574,PRCE,1,TONI LN,4680,La Mesa
6573,PRCE,1,VIOLET ST,4050,La Mesa
6578,PRCE,1,DANA DR,4731,La Mesa
6577,PRCE,1,DANA DR,4584,La Mesa
6591,PRCE,1,POLICE DEPARTMENT,2,La Mesa
6595,PRCE,1,LA MESA BL,8633,La Mesa
6605,PRCE,1,ALLISON AV,8233,La Mesa
6600,PRCE,1,JEANETTE AV,5720,La Mesa
6587,PRCE,1,UNIVERSITY AV,8090,La Mesa
6671,PRCE,1,HIGHWOOD PARK,2,La Mesa
6607,PRCE,1,FLETCHER PKWY,8600,La Mesa
6621,PRCE,1,DUGAN AV,5779,La Mesa
6606,PRCE,1,ALLISON AV,8233,La Mesa
6597,PRCE,1,CARLETTE ST,8067,La Mesa
6592,PRCE,1,ALLISON AV,8301,La Mesa
6603,PRCE,1,ALLISON AV,8233,La Mesa
6639,PRCE,1,BERTRO DR,5954,La Mesa
6646,PRCE,1,AMAYA DR,5855,La Mesa
6585,PRCE,1,UNIVERSITY AV,8050,La Mesa
6665,PRCE,1,MEMORIAL PARK,2,La Mesa
6659,PRCE,1,CRESTHAVEN DR,6330,La Mesa
6667,PRCE,1,JORIS WY,8815,La Mesa
6636,PRCE,1,AZTEC PARK,2,La Mesa
6609,PRCE,1,MIDLAND ST,8465,La Mesa
6604,PRCE,1,ALLISON AV,8233,La Mesa
6601,PRCE,1,JEANETTE AV,5723,La Mesa
6599,PRCE,1,CARLETTE ST,8067,La Mesa
6619,PRCE,1,FLETCHER PKWY,8125,La Mesa
6620,PRCE,1,CARLETTE ST,8020,La Mesa
6618,PRCE,1,FLETCHER PKWY,8125,La Mesa
6630,PRCE,1,AZTEC PARK,2,La Mesa
6631,PRCE,1,AZTEC PARK,2,La Mesa
6633,PRCE,1,AZTEC PARK,2,La Mesa
6662,PRCE,1,HENDERSON DR,6230,La Mesa
6584,PRCE,2,PARKS AV,4675,La Mesa
6634,PRCE,1,AZTEC PARK,2,La Mesa
6637,PRCE,1,AVENORRA DR,6070,La Mesa
6663,PRCE,1,HARRY GRIFFEN PARK,2,La Mesa
6661,PRCE,1,HENDERSON DR,6230,La Mesa
6622,PRCE,1,DUGAN AV,5779,La Mesa
6598,PRCE,1,CARLETTE ST,8067,La Mesa
6628,PRCE,1,SETON HALL ST,7605,La Mesa
6624,PRCE,1,FLETCHER PKWY,8185,La Mesa
6626,PRCE,1,DALHART AV,6111,La Mesa
6627,PRCE,1,DALHART AV,6111,La Mesa
6658,PRCE,1,CRESTHAVEN DR,6330,La Mesa
6614,PRCE,1,MIDLAND ST,8439,La Mesa
6642,PRCE,1,SAMUEL ST,6100,La Mesa
6640,PRCE,1,BERTRO DR,5954,La Mesa
6653,PRCE,1,SINJON CIR,9150,La Mesa
6660,PRCE,1,CRESTHAVEN DR,6330,La Mesa
6656,PRCE,1,JOEL LN,5918,La Mesa
6612,PRCE,1,MIDLAND ST,8431,La Mesa
6635,PRCE,1,AZTEC PARK,2,La Mesa
6617,PRCE,1,FLETCHER PKWY,8000,La Mesa
6632,PRCE,1,AZTEC PARK,2,La Mesa
6625,PRCE,1,EL PASO ST,7790,La Mesa
6657,PRCE,2,BROADMOOR DR,6270,La Mesa
6655,PRCE,1,JOEL LN,5918,La Mesa
6616,PRCE,1,FLETCHER PKWY,8000,La Mesa
6647,PRCE,1,AMAYA DR,5855,La Mesa
6596,PRCE,1,CARLETTE ST,8020,La Mesa
6610,PRCE,1,MIDLAND ST,8465,La Mesa
6613,PRCE,1,MIDLAND ST,8431,La Mesa
6650,PRCE,1,AMAYA DR,5855,La Mesa
6629,PRCE,1,AZTEC PARK,2,La Mesa
6615,PRCE,1,MIDLAND ST,8439,La Mesa
6641,PRCE,1,BERTRO DR,5954,La Mesa
6654,PRCE,1,SINJON CIR,9150,La Mesa
6623,PRCE,1,FLETCHER PKWY,8185,La Mesa
6649,PRCE,1,AMAYA DR,5855,La Mesa
6651,PRCE,1,NORTHMONT PARK,2,La Mesa
6611,PRCE,1,AMARILLO AV,5795,La Mesa
6644,PRCE,1,ZORA ST,6005,La Mesa
6648,PRCE,1,AMAYA DR,5855,La Mesa
6638,PRCE,1,AVENORRA DR,6090,La Mesa
6643,PRCE,2,SAMUEL ST,6100,La Mesa
6652,PRCE,1,VEEMAC AV,6130,La Mesa
