Id.x,SpsCode,DBH,StreetName,City
57594,PICA,1,Baseball diamond.,Irvine
24127,PICA,1,Keystone to Jeffrey,Irvine
58881,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
13545,PICA,1,,Irvine
59873,PICA,1, ,Irvine
57628,PICA,1, ,Irvine
60239,PICA,1,Turtle Rock Community Park,Irvine
15019,PICA,1,Btwn. Florence And Irvine Blvd.,Irvine
21717,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
17896,PICA,2,Btwn. Scottsdale Dr. and Walnut Ave.,Irvine
31459,PICA,1,,Irvine
26173,PICA,1,Jeffrey to Sand Cyn.,Irvine
15637,PICA,3,Btwn. Florence and Bryan Ave.,Irvine
4454,PICA,1,,Irvine
18655,PICA,1,Valley Oak Park,Irvine
38808,PICA,1,Btwn. Viewpark Ave. and Meadowood,Irvine
10082,PICA,6,Jamboree / Robinson Trail,Irvine
48612,PICA,2,Slope,Irvine
48906,PICA,1,,Irvine
2230,PICA,3,Btwn Amalifi Dr. and Amalifi Dr.,Irvine
18767,PICA,3,East of Yale Ave.,Irvine
13972,PICA,1,Btwn. Portola Pkwy. and Meadowood,Irvine
2242,PICA,1,,Irvine
18864,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
11157,PICA,1,,Irvine
54989,PICA,1,Willows Park,Irvine
9129,PICA,1,Btwn. Champion Way and Trevino Dr.,Irvine
15542,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
2326,PICA,1,,Irvine
31417,PICA,1,,Irvine
25724,PICA,1,Keystone to Jeffrey,Irvine
18676,PICA,1,Valley Oak Park,Irvine
9576,PICA,1,Btwn. Valley Oak and Sand Canyon Ave.,Irvine
16494,PICA,3,Btwn. Florence and Bryan Ave.,Irvine
59004,PICA,1,Trabuco n/w btw Sand Cyn & Corridor,Irvine
17930,PICA,2,Btwn. Scottsdale Dr. and Walnut Ave.,Irvine
15648,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
18799,PICA,2,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
40320,PICA,1,,Irvine
3053,PICA,2,Btwn. Grossmont and Emporia,Irvine
15543,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
40668,PICA,1,Btwn. State Route 261 and Gate Park,Irvine
17934,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
35541,PICA,1,Jamboree / Robinson Trail,Irvine
342,PICA,2,Alton Athletic Park,Irvine
3079,PICA,1,,Irvine
4617,PICA,1,Btwn. Sierra Boca and Sierra Oro,Irvine
27635,PICA,1,Jeffrey to Sand Cyn.,Irvine
4572,PICA,2,Turtle Rock Community Park,Irvine
20114,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
53929,PICA,2,Flagstone Park,Irvine
25730,PICA,1,Slope,Irvine
3117,PICA,1,,Irvine
20314,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
10423,PICA,1,,Irvine
21062,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
16117,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
6306,PICA,1,Btwn. Barranca Pkwy. And Warner Ave.,Irvine
11289,PICA,2,Btwn. Florence and Bryan Ave.,Irvine
12597,PICA,2,Btwn. Florence and Bryan Ave.,Irvine
57244,PICA,1,Hicks Canyon Community Park,Irvine
33886,PICA,1,Btwn. Jamboree and State Route 261,Irvine
31225,PICA,1,,Irvine
3656,PICA,1,,Irvine
41223,PICA,1,,Irvine
40278,PICA,1,Btwn. Culver Dr. and Central Park Ave.,Irvine
18273,PICA,1,At Alton Pkwy.,Irvine
39576,PICA,1,,Irvine
39081,PICA,1,Btwn. State Route 261 and Gate Park,Irvine
34435,PICA,1,Btwn. Portola Pkwy. and Champion Way,Irvine
24207,PICA,1,,Irvine
23042,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
52114,PICA,1,Slope Across from 14941,Irvine
7296,PICA,1,San Diego Creek,Irvine
21802,PICA,2,Btwn. Deerfield Ave. and Irvine Center Dr.,Irvine
18356,PICA,1,Btwn Alton Pkwy. and Barranca Pkwy.,Irvine
14969,PICA,1,Btwn. Florence And Irvine Blvd.,Irvine
10520,PICA,1,,Irvine
14982,PICA,1,Btwn. Florence And Irvine Blvd.,Irvine
27144,PICA,1,Groveland to Journey,Irvine
26232,PICA,1,Btwn. Sierra Boca and Sierra Oro,Irvine
7291,PICA,1,,Irvine
3349,PICA,3,Btwn. Paseo Segovia and Grossmont,Irvine
39239,PICA,1,Btwn. Portola Pkwy. and Meadowood,Irvine
44617,PICA,1,San Diego Creek,Irvine
48352,PICA,1,San Diego Creek,Irvine
35495,PICA,1,,Irvine
7213,PICA,1,Btwn. Sierra Lisa and Sundance Rd.,Irvine
38636,PICA,1,Hicks Canyon Community Park,Irvine
28093,PICA,1,Groveland to Journey,Irvine
10530,PICA,2,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
7759,PICA,1,Btwn. Valley Oak and Sand Canyon Ave.,Irvine
46919,PICA,1,Btwn. Warner Ave. And Irvine Center Dr.,Irvine
60368,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
12059,PICA,1,Btwn. Tustin Ranch Rd. and Hillsdale Rd.,Irvine
54534,PICA,1,Hicks Canyon Community Park,Irvine
26230,PICA,1,Btwn. Sierra Oro and Sierra Lisa,Irvine
11090,PICA,1,,Irvine
45285,PICA,3,San Carlo Park,Irvine
48173,PICA,3,San Marco Park,Irvine
34620,PICA,1,,Irvine
16089,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
25972,PICA,1,Keystone to Jeffrey,Irvine
15602,PICA,1,Btwn. Florence And Irvine Blvd.,Irvine
57851,PICA,1,Hicks Canyon Community Park,Irvine
26898,PICA,1,Btwn. Deerfield Ave. and Irvine Center Dr.,Irvine
15343,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
15606,PICA,1,,Irvine
3480,PICA,3,Btwn. Grossmont and Emporia,Irvine
44571,PICA,1,,Irvine
48842,PICA,1,,Irvine
6186,PICA,1,Btwn. Main St. and Alton Pkwy.,Irvine
34862,PICA,1,Btwn. Hillsdale Rd. and Portola Pkwy.,Irvine
23656,PICA,1,Btwn. The Mall and Culver Dr.,Irvine
51103,PICA,1,Btwn. Grossmont and Emporia,Irvine
9014,PICA,2,Btwn. Shady Canyon Rd. and Turtle Rock Dr.,Irvine
23692,PICA,1,Btwn. The Mall and Culver Dr.,Irvine
33888,PICA,1,Btwn. Jamboree and State Route 261,Irvine
19248,PICA,1,Btwn. Quailcreek and 405 Fwy.,Irvine
49630,PICA,1,,Irvine
44668,PICA,1,,Irvine
15010,PICA,1,Btwn. Bryan Ave. And Florence,Irvine
51940,PICA,1,,Irvine
19281,PICA,1,Btwn. Quailcreek and 405 Fwy.,Irvine
28346,PICA,1,Btwn. Ridge Valley and Eastern Trans,Irvine
40622,PICA,1,Northwood II Trail,Irvine
58369,PICA,2,University Community Park,Irvine
25714,PICA,1,,Irvine
53952,PICA,1,,Irvine
60067,PICA,1,Playground area.,Irvine
7079,PICA,1,Btwn. Valley Oak and Sand Canyon Ave.,Irvine
37726,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
61716,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
23950,PICA,1,,Irvine
23638,PICA,2,Btwn. Barranca Pkwy. And Warner Ave.,Irvine
24119,PICA,1,Keystone to Jeffrey,Irvine
24126,PICA,1,Keystone to Jeffrey,Irvine
41861,PICA,1,Long Meadow to Irvine Bl.,Irvine
41652,PICA,1,Long Meadow to Irvine Bl.,Irvine
60709,PICA,1,Irvine Transportation Center,Irvine
21154,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
48216,PICA,2,San Marco Park,Irvine
38791,PICA,1,,Irvine
11566,PICA,3,Btwn. Florence and Bryan Ave.,Irvine
58075,PICA,1,Trabuco n/w btw Sand Cyn & Corridor,Irvine
39575,PICA,1,,Irvine
52132,PICA,1,,Irvine
36374,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
25903,PICA,1,Btwn. Escudero and Farwell,Irvine
33870,PICA,1,Btwn. Hillsdale Rd. and Portola Pkwy.,Irvine
17546,PICA,1,,Irvine
21197,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
39617,PICA,1,,Irvine
5497,PICA,1,,Irvine
6233,PICA,1,Btwn. Main St. and Alton Pkwy.,Irvine
33876,PICA,1,Btwn. Jamboree and State Route 261,Irvine
11875,PICA,1,Btwn. Portola Pkwy. and Champion Way,Irvine
18722,PICA,1,Northwood II Trail,Irvine
27205,PICA,1,Slope,Irvine
21232,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
21253,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
34612,PICA,1,Btwn. Portola Pkwy. and Champion Way,Irvine
9402,PICA,1,Jamboree / Robinson Trail,Irvine
17802,PICA,3,Ranch Park,Irvine
39737,PICA,1,,Irvine
23680,PICA,1,Btwn. Warner Ave. And Irvine Center Dr.,Irvine
53387,PICA,1,Brywood Park,Irvine
27412,PICA,1,Jeffrey to Sand Cyn.,Irvine
20346,PICA,1,Racquet Club Park,Irvine
6486,PICA,1,Btwn. Barranca Pkwy. And Warner Ave.,Irvine
19053,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
19054,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
19700,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
52161,PICA,1,South End of Slope,Irvine
3479,PICA,3,Btwn. Paseo Segovia and Grossmont,Irvine
57471,PICA,3,Flagstone Park,Irvine
21853,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
6177,PICA,3,Btwn. Sycamore Creek and Starcrest,Irvine
44800,PICA,1,San Diego Creek n/s behind WB Square Shopping Ctr,Irvine
32753,PICA,2,Btwn. Sycamore Creek and Starcrest,Irvine
33850,PICA,1,Btwn. Hillsdale Rd. and Portola Pkwy.,Irvine
34519,PICA,1,Btwn. Jamboree and State Route 261,Irvine
28023,PICA,1,Irvine Bl./Groveland,Irvine
53029,PICA,1,Hicks Canyon Community Park,Irvine
28029,PICA,1,Jeffrey to Sand Cyn.,Irvine
5604,PICA,1,San Diego Creek,Irvine
17884,PICA,3,Btwn. Scottsdale Dr. and Walnut Ave.,Irvine
41418,PICA,1,Long Meadow to Irvine Bl.,Irvine
40365,PICA,1,,Irvine
31040,PICA,3,Windrow Community Park,Irvine
20513,PICA,1,Btwn. Bryan Ave. And Florence,Irvine
31445,PICA,1,,Irvine
50632,PICA,2,San Carlo Park,Irvine
38272,PICA,1,,Irvine
1691,PICA,3,Btwn Amalifi Dr. and Amalifi Dr.,Irvine
53861,PICA,1,Playground area.,Irvine
4070,PICA,4,Irvine Transportation Center,Irvine
36718,PICA,1,Btwn. Viewpark Ave. and Meadowood,Irvine
38304,PICA,2,Btwn. Portola Pkwy. and Meadowood,Irvine
26217,PICA,1,,Irvine
35540,PICA,1,Btwn. Redcoat Pl. and Appleglen Dr.,Irvine
60965,PICA,1,(20b) Edison WR,Irvine
33578,PICA,1,Jamboree / Robinson Trail,Irvine
60382,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
51121,PICA,1,,Irvine
7852,PICA,1,Btwn. Valley Oak and Sand Canyon Ave.,Irvine
37904,PICA,1,,Irvine
16401,PICA,3,Willows Park,Irvine
56185,PICA,2,n/e/c/o Trabuco and Culver,Irvine
11293,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
27789,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
10514,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
40565,PICA,1,,Irvine
13519,PICA,1,,Irvine
55063,PICA,1,Brywood Park,Irvine
39214,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
29133,PICA,1,Jeffrey to Sand Cyn.,Irvine
29292,PICA,1,,Irvine
51230,PICA,3,Btwn. Braircrest and Edgehill,Irvine
24201,PICA,1,,Irvine
18997,PICA,1,Racquet Club Park,Irvine
50024,PICA,1,San Marco Park,Irvine
37931,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
35284,PICA,1,Jamboree / Robinson Trail,Irvine
23575,PICA,1,Btwn. Warner Ave. And Irvine Center Dr.,Irvine
56972,PICA,1,Brywood Park,Irvine
38260,PICA,1,Btwn. Meadowood and Portola Pkwy.,Irvine
42060,PICA,1,,Irvine
53868,PICA,3,Willows Park,Irvine
58466,PICA,2,University Community Park,Irvine
27669,PICA,1,Btwn. Barranca Pkwy. And Warner Ave.,Irvine
31284,PICA,1,,Irvine
61365,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
31286,PICA,1,,Irvine
49010,PICA,1,,Irvine
24991,PICA,2,Northwood II Trail,Irvine
11932,PICA,1,Btwn. Portola Pkwy. and Champion Way,Irvine
61368,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
31405,PICA,1,,Irvine
13214,PICA,2,,Irvine
5291,PICA,1,Riparian Corridor,Irvine
3488,PICA,1,Btwn. Main St. and Alton Pkwy.,Irvine
13647,PICA,1,,Irvine
1688,PICA,3,Btwn. Edgehill and Amalfi Dr.,Irvine
4587,PICA,1,Btwn. San Leandro and Main St.,Irvine
10583,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
23988,PICA,1,,Irvine
1888,PICA,1,San Diego Creek,Irvine
41348,PICA,1,,Irvine
6043,PICA,1,Alton Athletic Park,Irvine
21793,PICA,2,Btwn. Deerfield Ave. and Irvine Center Dr.,Irvine
19279,PICA,1,Btwn. Alton Pkwy. and Quailcreek,Irvine
38535,PICA,1,Btwn. Portola Pkwy. and Meadowood,Irvine
4510,PICA,1,Alton Athletic Park,Irvine
8009,PICA,1,Btwn. Culver Dr. and Yale Ave.,Irvine
22942,PICA,2,Btwn. Deerfield Ave. and Irvine Center Dr.,Irvine
18826,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
51716,PICA,1,Brywood Park,Irvine
33904,PICA,2,Irvine Transportation Center,Irvine
27474,PICA,1,Jeffrey to Sand Cyn.,Irvine
61177,PICA,1,Btw Champion and Elizabeth,Irvine
27258,PICA,1,Jeffrey to Sand Cyn.,Irvine
27500,PICA,1,Slope,Irvine
21201,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
36504,PICA,1,,Irvine
11963,PICA,1,Btwn. Portola Pkwy. and Meadowood,Irvine
49034,PICA,1,,Irvine
35293,PICA,1,Btwn. State Route 261 and Comstock Pkwy.,Irvine
33922,PICA,1,Btwn. Jamboree and State Route 261,Irvine
51367,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
46026,PICA,1,Keystone to Jeffrey,Irvine
18725,PICA,2,Presley Park,Irvine
51182,PICA,1,Btwn. Paseo Segovia and Grossmont,Irvine
5553,PICA,1,Btwn. 405 Fwy. and San Leandro,Irvine
40757,PICA,1,Btwn. Gate Park and Culver Dr.,Irvine
52546,PICA,2,Brywood Park,Irvine
25729,PICA,2,Slope,Irvine
54463,PICA,1,Flagstone Park,Irvine
11893,PICA,1,Btwn. Portola Pkwy. and Meadowood,Irvine
10551,PICA,2,Btwn. Irvine Blvd. and Tivoli,Irvine
23043,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
54051,PICA,1,Hicks Canyon Community Park,Irvine
27546,PICA,1,Btwn. Escudero and Farwell,Irvine
5986,PICA,2,Btwn. Sycamore Creek and Starcrest,Irvine
29135,PICA,1,Irvine Bl./Groveland,Irvine
57473,PICA,1,Flagstone Park,Irvine
21733,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
62121,PICA,1,Irvine Transportation Center,Irvine
52958,PICA,1,Slope,Irvine
60141,PICA,1,(20b) Edison WR,Irvine
20157,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
17895,PICA,2,Btwn. Scottsdale Dr. and Walnut Ave.,Irvine
47187,PICA,1,Btwn. Sierra Cecile and Sunnyhill,Irvine
111,PICA,1,Alton Athletic Park,Irvine
22867,PICA,3,,Irvine
25206,PICA,1,Btwn. Ridge Valley and Eastern Trans,Irvine
33532,PICA,1,Jamboree / Robinson Trail,Irvine
27450,PICA,1,Jeffrey to Sand Cyn.,Irvine
8035,PICA,1,Btwn. Culver Dr. and Yale Ave.,Irvine
53879,PICA,1,Hicks Canyon Community Park,Irvine
2327,PICA,1,,Irvine
56165,PICA,2,e/s Culver at Trabuco behind the wall,Irvine
20978,PICA,1,,Irvine
30064,PICA,3,Valley Oak Park,Irvine
26883,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
10516,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
3360,PICA,4,Btwn. Campus Dr. and Paseo Segovia,Irvine
38543,PICA,1,,Irvine
40471,PICA,1,,Irvine
52925,PICA,3,Btwn. Paseo Segovia and Grossmont,Irvine
39563,PICA,1,Btwn. Culver Dr. and Central Park Ave.,Irvine
4026,PICA,1,Btwn. Southern Wood and Sierra Lisa,Irvine
4025,PICA,1,Btwn. Southern Wood and Sierra Lisa,Irvine
37732,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
55199,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
39118,PICA,1,Btwn. Portola Pkwy. and Meadowood,Irvine
7289,PICA,1,,Irvine
3439,PICA,1,Btwn. Main St. and Alton Pkwy.,Irvine
4368,PICA,3,Turtle Rock Community Park,Irvine
6276,PICA,1,Btwn. 405 Fwy. and San Leandro,Irvine
231,PICA,3,Alton Athletic Park,Irvine
15040,PICA,1,Btwn. Florence And Irvine Blvd.,Irvine
5003,PICA,1,Alton Athletic Park,Irvine
21379,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
27726,PICA,1,Btwn. Barranca Pkwy. And Warner Ave.,Irvine
11143,PICA,1,,Irvine
46853,PICA,1,Btwn. Warner Ave. And Irvine Center Dr.,Irvine
11781,PICA,1,,Irvine
32622,PICA,1,,Irvine
20999,PICA,3,Presley Park,Irvine
25054,PICA,1,Northwood II Trail,Irvine
2903,PICA,3,Btwn Amalifi Dr. and Amalifi Dr.,Irvine
24373,PICA,1,Keystone to Jeffrey,Irvine
18124,PICA,1,Northwood II Trail,Irvine
39503,PICA,1,Btwn. Bryan Ave. And Florence,Irvine
33770,PICA,1,Btwn. Hillsdale Rd. and Portola Pkwy.,Irvine
25073,PICA,2,Northwood II Trail,Irvine
32638,PICA,1,,Irvine
42974,PICA,1,,Irvine
42975,PICA,1,,Irvine
24129,PICA,1,Keystone to Jeffrey,Irvine
15651,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
24133,PICA,1,Keystone to Jeffrey,Irvine
36408,PICA,1,,Irvine
39184,PICA,1,,Irvine
54175,PICA,2,Pepperwood Park,Irvine
36435,PICA,1,,Irvine
3759,PICA,3,Turtle Rock Community Park,Irvine
57773,PICA,3,Flagstone Park,Irvine
15952,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
43302,PICA,1,,Irvine
54190,PICA,1,Racquet Club Park,Irvine
11782,PICA,1,,Irvine
21200,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
17937,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
59648,PICA,2,University Community Park,Irvine
22735,PICA,3,Presley Park,Irvine
24196,PICA,1,Keystone to Jeffrey,Irvine
24195,PICA,1,Keystone to Jeffrey,Irvine
50928,PICA,2,Brywood Park,Irvine
56813,PICA,1,Baseball diamond.,Irvine
22205,PICA,1,Btwn. Trabuco Rd and Escudero,Irvine
59664,PICA,1,(20b) Edison WR,Irvine
1987,PICA,1,Riparian Corridor,Irvine
21349,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
42971,PICA,1,,Irvine
19050,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
17531,PICA,1,Sand Canyon Pkwy w/s btw Crossland & Towngate,Irvine
10192,PICA,2,Btwn Sunnyhill and Silkwood,Irvine
49445,PICA,1,,Irvine
37734,PICA,1,Btwn. Viewpark Ave. and Meadowood,Irvine
32727,PICA,2,Btwn. Sycamore Creek and Starcrest,Irvine
26939,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
21976,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
19393,PICA,4,East of Yale Ave.,Irvine
18775,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
11017,PICA,1,,Irvine
110,PICA,3,Alton Athletic Park,Irvine
29134,PICA,1,Irvine Bl./Groveland,Irvine
12751,PICA,1,Btwn. Irvine Blvd. and Viewpark Ave.,Irvine
54064,PICA,1,Hicks Canyon Community Park,Irvine
27898,PICA,1,Groveland to Journey,Irvine
38517,PICA,1,Btwn. State Route 261 and Culver Dr.,Irvine
3361,PICA,3,Btwn. Campus Dr. and Paseo Segovia,Irvine
7636,PICA,1,Btwn. State Route 261 and Culver Dr.,Irvine
28094,PICA,1,Groveland to Journey,Irvine
38638,PICA,1,Btwn. Culver Dr. and Central Park Ave.,Irvine
16065,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
7782,PICA,1,Btwn. Valley Oak and Sand Canyon Ave.,Irvine
8235,PICA,1,Btwn. Valley Oak and Sand Canyon Ave.,Irvine
43366,PICA,1,Trabuco to Hideway,Irvine
18607,PICA,1,Northwood II Trail,Irvine
40515,PICA,1,,Irvine
38810,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
31842,PICA,1,,Irvine
10195,PICA,6,Jamboree / Robinson Trail,Irvine
15484,PICA,1,Btwn. Alton Pkwy. and Irvine Center Dr.,Irvine
33723,PICA,1,Btwn. Hillsdale Rd. and Portola Pkwy.,Irvine
42058,PICA,1,,Irvine
54263,PICA,4,Btwn. Scottsdale Dr. and Walnut Ave.,Irvine
52018,PICA,4,Btwn. Grossmont and Emporia,Irvine
3351,PICA,3,Btwn. Grossmont and Emporia,Irvine
24840,PICA,1,Trabuco to Jeffrey,Irvine
36473,PICA,1,Btwn. Redcoat Pl. and Appleglen Dr.,Irvine
3350,PICA,3,Btwn. Grossmont and Emporia,Irvine
21685,PICA,2,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
21715,PICA,2,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
2979,PICA,1,,Irvine
18998,PICA,2,Racquet Club Park,Irvine
12794,PICA,1,,Irvine
13818,PICA,1,Btwn. Bryan Ave. And Florence,Irvine
47503,PICA,1,Btwn. San Leandro and Main St.,Irvine
51931,PICA,1,,Irvine
44667,PICA,1,,Irvine
34465,PICA,1,Btwn. Jamboree and State Route 261,Irvine
36962,PICA,1,,Irvine
4590,PICA,2,Btwn. Main St. and Alton Pkwy.,Irvine
35849,PICA,1,Btwn. Jamboree and State Route 261,Irvine
43352,PICA,1,Hideway to Bryan,Irvine
10574,PICA,1,Btwn. Culver Dr. and Central Park Ave.,Irvine
14944,PICA,1,Btwn. Bryan Ave. And Florence,Irvine
15111,PICA,1,Btwn. Bryan Ave. And Florence,Irvine
21196,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
36402,PICA,1,Btwn. Redcoat Pl. and Appleglen Dr.,Irvine
54302,PICA,1,,Irvine
3634,PICA,3,Btwn. Emporia and Sierra Amigo,Irvine
1860,PICA,1,,Irvine
21758,PICA,4,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
49062,PICA,1,Slope,Irvine
43369,PICA,1,Trabuco to Bryan,Irvine
48894,PICA,2,San Marco Park,Irvine
36086,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
52101,PICA,1,,Irvine
37632,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
25904,PICA,1,Btwn. Escudero and Farwell,Irvine
27896,PICA,1,Groveland to Journey,Irvine
6341,PICA,1,Btwn. Main St. and Alton Pkwy.,Irvine
1689,PICA,3,Btwn. Edgehill and Amalfi Dr.,Irvine
14252,PICA,2,Btwn. Alton Pkwy. and 405 Fwy.,Irvine
10615,PICA,3,Btwn. Irvine Blvd. and Tivoli,Irvine
21975,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
12698,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
24070,PICA,1,,Irvine
51589,PICA,2,Brywood Park,Irvine
26596,PICA,1,Btwn. Braircrest and Edgehill,Irvine
5984,PICA,3,Btwn. Sycamore Creek and Starcrest,Irvine
40245,PICA,1,Btwn. Florence And Irvine Blvd.,Irvine
3326,PICA,1,Btwn. Main St. and Alton Pkwy.,Irvine
52669,PICA,2,Brywood Park,Irvine
58428,PICA,2,University Community Park,Irvine
40751,PICA,1,Btwn. Gate Park and Culver Dr.,Irvine
48996,PICA,3,San Marco Park,Irvine
19000,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
25830,PICA,1,Btwn. Trabuco Rd and Escudero,Irvine
9328,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
34473,PICA,1,Btwn. Comstock Pkwy. and Jamboree Rd.,Irvine
41147,PICA,1,,Irvine
58927,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
60126,PICA,1,(20b) Edison WR,Irvine
52160,PICA,1,South End of Slope,Irvine
9032,PICA,2,Btwn. Willowleaf and Silkwood,Irvine
21249,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
33864,PICA,3,Irvine Transportation Center,Irvine
23670,PICA,3,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
13282,PICA,1,Btwn. Viewpark Ave. And Irvine Blvd.,Irvine
12730,PICA,1,Btwn. Irvine Blvd. and Viewpark Ave.,Irvine
21421,PICA,2,Btwn. Colonial and Vizzini,Irvine
22377,PICA,1,Parking Lot,Irvine
28481,PICA,3,Btwn. Deerfield Ave. and Irvine Center Dr.,Irvine
26159,PICA,1,Btwn. Silkwood and Sunnyhill,Irvine
26836,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
34466,PICA,1,Btwn. Jamboree and State Route 261,Irvine
24939,PICA,1,Btwn. Warner Ave. And Irvine Center Dr.,Irvine
4462,PICA,1,,Irvine
8194,PICA,6,Btwn. Valley Oak and Sand Canyon Ave.,Irvine
35850,PICA,1,Btwn. Jamboree and State Route 261,Irvine
23640,PICA,1,Btwn. Warner Ave. And Irvine Center Dr.,Irvine
12642,PICA,1,Btwn. Meadowood And Viewpark Ave.,Irvine
23299,PICA,1,,Irvine
2904,PICA,3,Btwn Amalifi Dr. and Amalifi Dr.,Irvine
40431,PICA,1,,Irvine
60364,PICA,1,Sand Canyon from Trabuco to Irvine Blvd.,Irvine
43150,PICA,1,Long Meadow to Irvine Bl.,Irvine
13356,PICA,1,,Irvine
20375,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
51243,PICA,4,Btwn. Paseo Segovia and Grossmont,Irvine
23669,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
49114,PICA,1,Slope,Irvine
2905,PICA,3,Btwn. Amalifi Dr. and  Campus Dr.,Irvine
25124,PICA,1,,Irvine
40518,PICA,1,,Irvine
42113,PICA,1,,Irvine
39863,PICA,1,Btwn. State Route 261 and Gate Park,Irvine
18077,PICA,2,Northwood II Trail,Irvine
19007,PICA,1,Btwn. Walnut Ave. and Deerfield Ave.,Irvine
26308,PICA,1,Jeffrey to Sand Cyn.,Irvine
