Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
10664,PHFR,1,CARTER DR /W,123,Glendora,Photinia x fraseri,FRASERS PHOTINIA,BES
10665,LILU,1,CARTER DR /W,123,Glendora,Ligustrum lucidum,GLOSSY PRIVET,BEM
10668,ERDE,2,LAXFORD ST /W,122,Glendora,Eriobotrya deflexa,BRONZE LOQUAT,BES
10670,CUAN,2,LAXFORD ST /W,125,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10671,ERDE,2,LAXFORD ST /W,125,Glendora,Eriobotrya deflexa,BRONZE LOQUAT,BES
10672,CUAN,2,LAXFORD ST /W,125,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10673,LAIN,1,LAXFORD ST /W,131,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10674,LAIN,1,LAXFORD ST /W,131,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10675,ERDE,1,LAXFORD ST /W,137,Glendora,Eriobotrya deflexa,BRONZE LOQUAT,BES
10676,MAGR,4,LAXFORD ST /W,143,Glendora,Magnolia grandiflora,SOUTHERN MAGNOLIA,BEL
10677,PRCA,2,DANEHURST AV,1702,Glendora,Prunus caroliniana,CAROLINA LAUREL CHERRY,BES
10679,MAGR,2,BENDER AV /S,1653,Glendora,Magnolia grandiflora,SOUTHERN MAGNOLIA,BEL
10681,LAIN,1,LAXFORD ST /W,409,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10682,TRCO,1,LAXFORD ST /W,415,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10683,MAGR,2,LAXFORD ST /W,423,Glendora,Magnolia grandiflora,SOUTHERN MAGNOLIA,BEL
10684,TRCO,2,LAXFORD ST /W,356,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10685,TRCO,2,LAXFORD ST /W,356,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10686,LAIN,2,GLADSTONE ST /W,135,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
